234967448,"市場包含以下幾點

《價》《量》《空》《時》

價：
1.價格分型：日本蠟燭圖/裸K交易
2.趨勢定義與趨勢指標：波浪理論/纏論
3.震盪and量能指標：趨勢/隧道/海龜
4.綜合指標：雙均線系統阿佩爾均線
5.群體心理/博弈理論：博弈論/辯證法

總結：重視基礎分析法結構，定義基礎型態，摒棄複雜推倒，重視趨勢定義重視週期級別，建立趨勢段概念，建立系統，重視博弈均衡循環

量：威科夫交易法/123法則.2B型態
1.報價量、市場深度
2.影響成交量的消息事件
3.技術性放量
4.資本流動和控制

總結：接受放量和共振是價格分析的最大不確定性來源的事實，重視放量後的量價配合，建立量能迴避和篩選機制

空：江恩理論/沙巴克理論
1.擴張
2.對稱
3.複合幾何
4.週期性

總結：大道至簡，不接受預測性理論，把擴張和對稱作為基礎的結構工具，不要神話

時：量化交易擇時方向、量能價格空間
1.時空結合
2.量化擇時

總結：買賣時機是交易功力的體現，建立節奏分析，結構分析體系

維度
1.趨勢分析
A.趨勢級別B.趨勢結構C.時空結構

思考：價格是被多少週期的均線、趨勢線推動上漲，過程經歷過了多少次驗證，大週期型態如何？中長線是什麼趨勢？趨勢推動過程中小級別震盪如何，趨勢定義什麼，次級別結構如何形成和推動趨勢
2.波動與節奏分析
A.背離B.波動率C.節奏

思考：在趨勢運行中，價格進行了幾次主力資金換手？多空進行了幾次充分的博弈如何在價格中充分反應多空博弈情況，最近影響市場波動率的因素是什麼？最近市場波動率如何測量
3.能量分析
A.成交量B.板塊與熱點C.消息與情緒

思考：指數/板塊/行業/熱點，如何帶動市場，是否有放量的預期，最近的影響成交量波動、影響市場情緒的事件何時發生？趨勢波動與節奏分析中，有沒有量縮和放量？和型態的對應是怎樣的

穩了再來追求卓越的報稱",關於交易,2020-12-12T07:17:14.541Z,2020-12-12T07:17:14.541Z,3,4,M
234965505,"凌晨快三點有沖天炮聲？
那麼大聲是家裡死人？
瓜張打瓜張",猴子,2020-12-11T19:02:35.610Z,2020-12-11T19:02:35.610Z,1,1,M
234963919,"剛剛洗澡的時候在牆壁上看到這隻拇指大小的啾吉
真的好可愛哦😍😍 腿看起來有夠粗壯

https://i.imgur.com/tSCbHIv.jpg

https://i.imgur.com/Tf6drd2.jpg
因為怕牠會突然噴進水槽，最後把牠抓到宿舍外的草原了😎😎",一隻黏在牆上的拇指啾吉,2020-12-11T14:40:20.461Z,2020-12-11T14:40:20.461Z,1,3,M
234962609,龍南養豬戶的豬幾乎都清空了，對比前幾個月那個寧願不挖鼻屎也不願聞的味道，終於可以吸點正常的空氣，舒服,舒服,2020-12-11T11:03:00.432Z,2020-12-11T11:03:00.432Z,3,7,M
234962267,"不曉得是誰擺的，之前消失一陣子，最近幾天又出現了...沒有用可以收一收嗎..
https://i.imgur.com/uQ7Rmq2.jpg",工五這些回收阿姨怎麼沒收走..,2020-12-11T10:05:10.313Z,2020-12-11T10:05:10.313Z,3,7,M
234961371,"這幾周，研究所推甄陸陸續續放榜，備取也開始遞補，希望大家正取有上的趕快報到，讓備取的趕快備上找老師。

我是今年大四的同學
今年推了

台大 正取前面
清大 沒去面試
成大 沒去面試
台科 正取後面
中央 沒去面試
中興 沒去面試
中正 沒去面試

因為怕所以投了很多間 而台大最早放榜 所以其它所一階段有過 都沒去面試～

正題開始

很感謝身邊陪伴我的人，準備過程中接受到許多人的幫忙，才能有明確的準備方向與今天的成績，在這邊提供一些建議與想法給大家~
希望能讓學弟妹在未來規劃中更有方向~

今天我要說的是推甄「面試」的部分，我覺得這是多數同學比較不知道怎麼準備的
(注意:這邊僅介紹推甄面試的部分 回應不錯的話 我可以再分享讀書方式、大學生涯規劃、其他推甄準備等方法)

以化工系推甄面試為例，除了中央、中興等研究所只問專題內容之外，台清成都會問專業科目的問題。所以同學可以根據自己的目標，找到合適的口試準備方法!以下分為兩種不同的準備方式~

一、只問專題的研究所準備方式
首先，只問專題問題的研究所(如中興化工 中央化工 其他所的狀況大家可以問問自己的學長姐)他們非常注重學生的研究表現，因此專題一定要很用心地去做，勤奮的看文獻、了解原理等等。回到標題，口試該怎麼準備呢?會被問的問題可以分為兩個部分，一個是「專題題目摘要的口頭介紹」與「細項原理的解釋」。

1.專題題目摘要的口頭介紹準備方式

專題題目摘要的口頭介紹絕對要有一定程度的口語化(不能照著專題論文唸出來)，介紹方式一定要淺白易懂，思路完整並清楚的介紹給教授，這很重要，因為有人會想到A就講A，想講B就講B，中間完全沒有邏輯與內容的延續，會讓人難以聽懂。以我的專題為例，我是做材料合成的，我會講到為何我會想製備這個材料，其在工業上的應用是什麼，至於用什麼化學方法合成，是因為考量環境危害等等因素，而我在實驗中做了那些參數的調整，目的是為何......，最後什麼物理性質的材料材是我們需要的。
言而總之，我要傳達的精神就是，「你要把自己當成老師，像老師在教書一樣，用淺白易懂的話介紹自己深奧的專題」，最重要的就是要讓人聽懂!!!(這非常重要)。由簡單講到深入的，用邏輯把內容整個拼湊起來告訴對方。所以大家可以找其他人練習，看講完之後，對方聽不聽得懂。
(注意:練習一定要口頭講出來，這也非常重要!!不一定要有明確的稿照唸，但是邏輯一定要對!因為就算緊張忘記了，有邏輯你自然知道後續要講什麼)

2.專題細項原理解釋的準備方式

這個部分就是看學生對自己的專題瞭不瞭解，所以看文獻、找資料非常非常重要!!以化工為例，它可以問材料的組成、反應原理、儀器原理等等。這些問題包含相當龐大的資訊，所以大家在理解這些內容後，最重要的還是透過自己「口頭」解釋，訓練自己清楚的表達出來!介紹邏輯與上述相同，「你要把自己當成老師，像老師在教書一樣，用淺白易懂的話介紹自己深奧的專題」。

二、問專業科目研究所的準備方式

在這關就比誰讀的書比較多，哪個學生觀念理解以及解釋的能力比較好。因此讀書是絕對必要的!
此外，讀書是一回事，學著回答問題又是另一回事，剛剛上面有說到。因為有時候我們可能了解某個定律甚至是計算，卻無法像老師一樣，清楚且有邏輯的解釋出來。所以大家上課除了聽課之餘，也可以跟著老師試想它在講課時的邏輯與內容。因為我自己有上TXB，所以我也會特別觀察並思考X隆老師介紹物理、數學的方式，學著如何更有架構、更有邏輯的「說出」想要傳達的概念與涵義。

此外，大家一定要好好把握在學校報告的機會，不能因為它是不起眼的通識課就敷衍了事。準備報告是訓練邏輯很好的機會，因為有深入思考報告架構的安排與解釋的方法，才能更清楚地交代，並傳達想說明的事物(大家可以觀察，很多同學的報告常常讓人聽不懂，其實不是他的口條不好，原因在於他的邏輯太差，不懂的循序漸進地傳達想說明的事物)。專題的進度報告更不用說了，那是訓練表達能力的大好機會，學弟妹務必好好把握。

所以今年暑假的生活，是大家可想而知，讀書、做專題、還有批哩啪啦的講，學著用講的清楚地表達出來，這個極為重要!「口試」跟讀書完全不一樣，要學著用老師的口吻講課與解釋!

最後，希望這些內容可以幫到未來想要推甄的同學!繼續奮鬥吧",推甄面試準備方法分享,2020-12-11T07:17:36.382Z,2020-12-11T15:52:39.320Z,23,64,M
234958133,"想問大家
有沒有小校徽的學士服的廠商
好像大部分都是大的校徽

如果有建議的廠商也推薦一下
謝謝🙏",問 學士服的校徽,2020-12-10T16:28:20.917Z,2020-12-10T16:28:20.917Z,2,1,F
234958029,"到底有沒有人要處理啊
宿舍飲水機出來ㄉ水感覺也有油或者是某種東西在漂欸……==
歐買尬嘔嘔嘔嘔嘔嘔嘔嘔嘔",白色ㄉ水,2020-12-10T16:12:46.075Z,2020-12-10T16:13:00.384Z,5,1,F
234957666,"9點多到10點多時
在龍潭路煮夫吃關東煮
穿10號藍色球衣好像是籃球隊的學長
求求..求認識...੭ ˙ᗜ˙ )੭",那個藍色球衣的同學,2020-12-10T15:27:41.376Z,2020-12-10T15:27:41.376Z,5,6,M
234957302,"禮拜六熱音社有辦一個活動
邀了一些團過來唱
不知道有沒有人要一起去的？
我是想去看餵飽豬啦~",有人在聽團嗎？,2020-12-10T14:42:34.839Z,2020-12-10T14:42:34.839Z,2,1,M
