234968128,"https://i.imgur.com/kgGLUkC.jpg
黑柴 公      0966793975                                          補補補補補補補補補補補補補補補補補補補補補。。。",有人的黑柴離家出走嗎,2020-12-12T09:40:36.963Z,2020-12-12T09:40:36.963Z,0,3,M
234967665,"今天下午在四期前草皮好像看到類似社團不知道在練習什麼活動，但看起來只是一直聽到學長罵學弟妹，不知道是平常壓力太大還是怎樣，感覺是用生命在罵的，好好的練習不行嗎？有這份罵人的力氣不如找個好地方抓寶可夢，不要在那麼幹幹叫真的很掃興。
========更==========
笑容呢？要講幾次？聲音再大聲一點啦，我一個人抵你們兩個欸！
https://i.imgur.com/5nNwCjz.jpg
順便給各位看可愛的利路歐🌚🌚",社團練習的部分,2020-12-12T07:57:35.765Z,2020-12-12T08:09:07.420Z,14,12,M
234966894,"目前網路聲量累積下來，也發現校內有不少奇人異事，不管是老師還是學生，造就許多位紅人與傳奇的誕生！
現在最有名的應該是卓√了吧！

說說你遇到的奇人異事😉
https://i.imgur.com/INFmy8O.jpg",虎科紅人榜上榜,2020-12-12T05:18:25.112Z,2020-12-12T05:18:25.112Z,12,12,F
234966548,"我是夜校的
想問一下 學校有租學士服的嗎
還是要跟外面租
有人知道嗎？ 感恩",租學士服,2020-12-12T04:06:17.204Z,2020-12-12T04:06:17.204Z,4,5,M
234962341,電機系找其他家公司實習有審核截止日？還是說在學期結束前都可以？,在合作外的公司找實習,2020-12-11T10:19:33.078Z,2020-12-11T10:19:33.078Z,6,5,M
234961817,"機車十字路口轉彎禮讓斑馬線的行人是常理吧
如果你在行人很前面就通過
而且不會撞到人  我當然沒意見
今天我都快走到對面人行道了
你還加速往我們這裡衝過來差點撞到人
幹嘛
我們都走很快了
你在急什麼  還是你沒看路
而且十字路口轉彎還能脊椎側彎",急什麼,2020-12-11T08:42:06.663Z,2020-12-11T08:42:06.663Z,79,39,M
234961705,"快到第一次網絡初選的日子了，想問問有沒有人
修過許介民老師的財務個案管理。 

請問老師上課評分標準如何？ 考試方式？ 好過嗎？ 
希望有學長姐能夠替小妹我解答！ 萬分感謝",許介民-財務管理個案,2020-12-11T08:21:51.593Z,2020-12-11T08:21:51.593Z,0,3,F
234961431,"https://i.imgur.com/PIKu4to.jpg
同學你學生證掉在二期401聽說號稱是虎尾朴細菌？
幫你放在左邊數來第五顆榕樹下",虎尾朴細菌,2020-12-11T07:29:56.961Z,2020-12-11T07:39:32.417Z,9,14,M
234961410,"同學你的學生證掉在郵局旁邊的花圃上
https://megapx-assets.dcard.tw/images/14937b51-93e7-4182-9c3f-770648c9b2f5/640.jpeg
https://megapx-assets.dcard.tw/images/af60ab23-e727-4dd8-94cf-043e362926e9/640.jpeg",學生證掉了,2020-12-11T07:25:46.018Z,2020-12-11T07:25:46.018Z,1,2,M
234961400,"在座位靠窗第三行最後一個位置
https://i.imgur.com/BTm9N19.jpg
幫你放講桌✔️",誰的水壺？在ATD 201,2020-12-11T07:23:38.579Z,2020-12-11T07:23:38.579Z,2,1,F
234960840,"請問有人撿到學生證 40827223 
有撿到麻煩告知 謝謝感恩",遺失學生證,2020-12-11T05:43:04.308Z,2020-12-11T05:43:04.308Z,2,1,M
234960782,想請問學長學姐，學校大概都什麼時候會給予助學貸款的書籍費,助學貸款 書籍費,2020-12-11T05:33:07.443Z,2020-12-11T05:33:07.443Z,8,4,M
234960508,"話說每次在學校都固定被吃一顆閃光彈，去宿舍區參加社團活動也被吃一顆，拜託要閃去別的地方閃，不要一直朝我丟閃光彈，煩死了！！！！！！！沒看到單身的人眼睛在哀嚎嗎？
https://i.imgur.com/RU7DlhN.jpg",瘋狂閃光彈,2020-12-11T04:45:19.364Z,2020-12-11T04:45:19.364Z,7,7,M
234960404,"同學你的學生證掉在校門口幫你放在警衛室ㄛ~
https://i.imgur.com/KZl46ha.jpg",學生證,2020-12-11T04:30:39.569Z,2020-12-11T04:30:39.569Z,1,5,F
234959958,"停車真的可以用點腦欸 出入口看不出來嗎？？？
https://i.imgur.com/sxaBpgz.jpg",腦子呢,2020-12-11T03:08:52.939Z,2020-12-11T03:08:52.939Z,7,10,M
234956938,"作夢夢到今天某系系烤已經先進到開放外系報名了
有沒有一系一個公關桌的八卦啊?

每屆都很酷欸 比米奇妙妙屋還巧妙",作夢夢到今天某系系烤已經先進到開放外系報名了,2020-12-10T13:48:28.923Z,2020-12-10T13:48:28.923Z,20,13,F
234956336,"近日有人辦假帳號
並利用我的學生證欺騙他人遊戲帳號
我也不清楚詐騙方如何取得我的學生證(或是照片

在此聲明本人目前沒有在玩傳說對決
更沒有在社團進行買賣

遊戲交易務必走正當管道！
也希望各位撿到證件能用更直接的方式交給本人
貼在校版狄卡很熱心
如果可以的話馬掉名字和照片會更好
感謝各位",遊戲買賣請走正當管道！,2020-12-10T12:49:25.730Z,2020-12-10T13:09:30.917Z,4,11,M
