234970180,藝創系泥塑組  聖誕有泥市集🎅🏻,高雄大學,nuk
234966179,＃車鑰匙 ＃車棚,高雄大學,nuk
234964746,古箏社期末成發,高雄大學,nuk
234962065,誰放的三角錐？,高雄大學,nuk
234960755,法學院是不是猴子🐒特別多,高雄大學,nuk
234960711,失物招領 學生證,高雄大學,nuk
234959839,希望種籽社 種籽晚會🌱,高雄大學,nuk
234959770,失物招領,高雄大學,nuk
234958109,#活動 cafe philo 講座,高雄大學,nuk
234957608,吃飯,高雄大學,nuk
234957392,羽球場大學T遺失,高雄大學,nuk
234956925,【12/21表演活動】-🎄🎄誕高之夜🎄🎄,高雄大學,nuk
234956493,學二全家出現怪人？,高雄大學,nuk
234955756,抽菸,高雄大學,nuk
234955151,2系耶晚,高雄大學,nuk
234953502,愛樂社期末音樂會,高雄大學,nuk
234953425,西路撿到usb,高雄大學,nuk
234953340,道歉啟事,高雄大學,nuk
234950737,石頭,高雄大學,nuk
234950338,半夜在宿舍走廊吹頭髮,高雄大學,nuk
234949960,兆慶,高雄大學,nuk
234948589,既然談到考古也來講一下電機的吧,高雄大學,nuk
234948284,看到板上一堆談考古的,高雄大學,nuk
234947643,高大是不是有SCP出沒？,高雄大學,nuk
234947403,怎麼有機三個老師中他常常都沒事,高雄大學,nuk
234947089,抽煙bad,高雄大學,nuk
234943866,生科週🌱,高雄大學,nuk
234943113,大學東路左轉大學10街的車主,高雄大學,nuk
234942613,高大考古系,高雄大學,nuk
234941922,10分的尷尬,高雄大學,nuk
234938676,綜宿水要壞多久,高雄大學,nuk
234937786,星期六有人球鞋遺失在火牛嗎,高雄大學,nuk
234936410,學雜費減免,高雄大學,nuk
234935368,烘焙巴巴大俠快閃週,高雄大學,nuk
234935194,哪位學弟課本遺落在綜合宿舍108,高雄大學,nuk
234935048,誰家的電影票票根,高雄大學,nuk
234933936,國際禮儀的組員真的可以再廢一點沒關係,高雄大學,nuk
234933398,尋找水壺,高雄大學,nuk
234933327,熱心好同學出任務,高雄大學,nuk
234933185,各位小懶蟲們 該起來迎接新的一天囉,高雄大學,nuk
234931426,郵件系統到底要怎麼用？,高雄大學,nuk
234930529,現在想加社團會太晚嗎,高雄大學,nuk
234929187,今天都沒有人發文耶,高雄大學,nuk
234923829,誰家的史努比,高雄大學,nuk
234922729,學校露營,高雄大學,nuk
234922108,新生盃籃球賽,高雄大學,nuk
234921603,同學反應好可愛,高雄大學,nuk
234919488,"關於要不要吃美豬肉
大家有什麼話要說",高雄大學,nuk
234916770,畢業照,高雄大學,nuk
234915799,吉他社期末成發,高雄大學,nuk
234913536,高鐵票遺失😭,高雄大學,nuk
234913283,拿錯熊貓外送餐點,高雄大學,nuk
234912832,學二自修室網路爛掉,高雄大學,nuk
234911805,失物招領,高雄大學,nuk
234911775,活動分享,高雄大學,nuk
234911562,老子下禮拜要開始移車！！！,高雄大學,nuk
234911322,提早下課的同學可以麻煩小聲一點嗎？,高雄大學,nuk
234911179,生科週🌱,高雄大學,nuk
234910928,#宣傳 cafe philo活動來啦,高雄大學,nuk
234909677,家樂福禮券,高雄大學,nuk
234909465,聯誼,高雄大學,nuk
234908823,失物招領  籃球不見了,高雄大學,nuk
234907184,被預警QQ,高雄大學,nuk
234906010,鴿子,高雄大學,nuk
234901802,#宣傳  📣📣亞太週,高雄大學,nuk
234900970,法學院204教室,高雄大學,nuk
234900929,大學西路,高雄大學,nuk
234900696,撿到學生證,高雄大學,nuk
234900624,失物招領,高雄大學,nuk
234900201,耶晚嗨起來！,高雄大學,nuk
234899669,[活動分享]【T大使計畫】免費培訓數位力，通過考核享學習獎勵金最高達10.9萬元！🚀,高雄大學,nuk
234898797,小黑包,高雄大學,nuk
234896901,開幕賽好精彩,高雄大學,nuk
234896278,撿到學生證啦,高雄大學,nuk
234894127,開幕一定要去嗎,高雄大學,nuk
234893226,嗨大家好！,高雄大學,nuk
234889889,失物招領,高雄大學,nuk
234889650,Sf 軍團盃,高雄大學,nuk
234888734,廢物分組組員,高雄大學,nuk
234883082,游泳,高雄大學,nuk
234881924,學一前機車棚婆婆,高雄大學,nuk
234881497,職場英文技能訓練 作弊的孩子,高雄大學,nuk
234881462,2000分的感謝,高雄大學,nuk
234879505,跟我們學校的猴猴有得拼,高雄大學,nuk
234877568,藍牙耳機遺失,高雄大學,nuk
234876437,為何是高大，不是雄大,高雄大學,nuk
234875692,土環連教授,高雄大學,nuk
234875429,突然覺得我們高大宿舍好很多了,高雄大學,nuk
234874881,寒假宿舍要清空嗎？,高雄大學,nuk
234872516,失物招領QQ我的項鍊不見了🥺,高雄大學,nuk
234872104,高大拍賣會～學生證遺失領取～,高雄大學,nuk
234871715,問,高雄大學,nuk
234871591,綜宿火警是腦殘吧,高雄大學,nuk
234871472,綜合宿舍警報器,高雄大學,nuk
234870965,劣質的作弊技倆,高雄大學,nuk
234869524,鴿子缺業績,高雄大學,nuk
234868911,學生證真的很容易弄不見嗎？,高雄大學,nuk
234867293,【雄蝦趴K'mas party｜聖誕聯誼晚會】,高雄大學,nuk
234867232,尋找學生證,高雄大學,nuk
234863886,乙組桌球隊招募新血~🏓,高雄大學,nuk
