234963455,"各位！各位！光華有中華電信的訊號了，而且還滿格，今天去吃飯的時候，邊吃邊哭😭😭😭😭是喜悅的淚水

平生未見網路通，訊號滿格甚歡喜",欸！中華電信！,2020-12-11T13:29:07.290Z,2020-12-11T13:33:09.863Z,3,21,M
234960431,"小弟今年有嘗試申請一些學校的資工所，我把心得整理在共筆上，提供給有需要的學弟妹參考。

https://hackmd.io/@czPKboGUQZi6-txq9HcDqw/B1aWtjuqP",資工所實務組心得,2020-12-11T04:34:39.329Z,2020-12-11T04:34:39.329Z,2,4,M
234959722,"進實驗室問請先簡單暸解：
1.全職的中年博士生
2.上下班打卡制度
3.實驗室有碩三
滿足以上條件就快逃
裡面的人都想出走、換實驗室
你來實驗室問這三個關鍵字
如果我在場一定跟你講真相
不來實驗室問被騙進來都不知道
曾經有人壓力大到崩潰休學
不要不相信
除非你備取仔備很後面沒得選
否則不要來這一間！",北科電子所找教授一定要小心,2020-12-11T02:13:42.331Z,2020-12-11T03:26:40.055Z,14,19,M
234953888,"專業人像女攝影師 @旅荷津
尋素人MD（沒有拍攝經驗也可以喔）
要求：長髮女生 體型中等偏瘦都可以 盡量沒有霧眉
有意願的女同學可以直接私訊我 附加個人平時照片（自拍/全身照）+身高體重即可
往期作品在IG和FB 搜尋@旅荷津 可查看
期待和妳認識喔！

https://i.imgur.com/qtAYpP3.jpg
https://i.imgur.com/Jys3Wba.jpg
https://i.imgur.com/H1y1JQN.jpg
https://i.imgur.com/E12udDi.jpg",徵素人MD 拍攝互惠作品,2020-12-10T05:44:17.561Z,2020-12-10T05:44:17.561Z,0,16,F
234953370,"Good day曾經是我常吃的學餐
現在連湯都變成這樣
沒有味道有夠噁心 
https://i.imgur.com/NZ4d0Kn.jpg",免費燙青菜,2020-12-10T04:17:38.835Z,2020-12-10T04:19:33.145Z,4,13,M
234953094,求今天11.多在三教吵架的卦，吵到破音欸,求卦,2020-12-10T03:24:26.162Z,2020-12-10T03:24:26.162Z,1,3,M
234952971,有大大可以分享大概範圍會落在哪裡嗎？是根據全年級教授的教學進度做整合，還是完全看出題者的心情...？,關於12/29的統計會考,2020-12-10T02:54:20.315Z,2020-12-10T02:54:20.315Z,1,0,M
234952884,"最近有個高中同校的學生比賽成績為網頁設計的金手獎，希望可以上北科的互動系，但他不知道網頁設計的比賽跟網頁作品集在互動系推甄有沒有優勢，我是商科的也不太知道這些，想請教互動系的技優生們有沒有甚麼建議，還有大概都是甚麼職種上的呢？
看到他這樣焦慮就好像看到以前忙推甄的自己，不管有沒有回答都先謝謝大家了QAQ",有關商業技藝競賽暨優推甄(互動系技優生),2020-12-10T02:36:23.992Z,2020-12-10T02:36:23.992Z,1,4,M
234952683,"【公司名稱】
Botrista Technology 百睿達有限公司

【工作職缺】
Mechanical Engineer｜機構工程師

【工作內容】
身為機構工程師，您將協助開發下一代顛覆性的自動化產品，加入團隊參與原型機的設計到產品的正式量產，在整個開發流程中提供協助。我們正在尋找願意學習、善於溝通，個性積極、不畏懼困難挑戰、有創造力與活力的夥伴加入，機構工程師的工作內容如下：

1. 使用SolidWorks 創建簡單的機械設計和2D繪圖。
2. 協助機械組裝和原型製造。
3. 協助產品零件的設計、改善和測試。
4. 對產品性能進行準確分析，依據需求提出適當建議以提高產品可靠性。
5. 與跨國部門密切合作，確保專案的完成進度。
6. 完成主管其他交辦事項。

【徵求條件】
1. 一年以上機構工程經驗者佳，亦歡迎應屆畢業生。
2. 機械工程或機電相關科系畢業，台清交成、頂尖科大優先。
3. 熟悉3D機構設計軟體。
4. 具有分析各式機構零件及其性能優缺點尤佳。
5. 具工作熱忱、對事物積極且有責任心。
6. 個性積極能獨立作業者。

—加分條件—
1. 具備機械工程相關實務經驗。
2. 會使用電鑽、磨床等工具。
3. 曾贏得機械/產品相關比賽。

【工作地點】
台北市大同區民權西路108號2樓之1（近捷運民權西路站）。

【工作時間】
週一到週五，一天工作 8 小時，9:00-9:30 彈性上班時間。

【月休】
週休二日，依國定假日休假。

【公司福利】
1. 擁有優於勞基法的休假制度及帶薪事假病假。
2. 彈性上下班，彈性的午休時間。
3. 慰勞辛苦的員工，每週一次Happy Hour餐點。
4. 供應零食還有各式飲品。
5. 擁有明亮舒適的空間，有開放式廚房可烹飪亦使用。
6. 提供學習補助，鼓勵同仁進修交流。
7. 有健身器材、桌球桌，可以一同運動同樂。
8. 員工活動春酒、年終尾牙等。


【薪資範圍】
薪資 NTD$ 35,000-50,000/月（依據學經歷調整）

【需求人數】
1至2人

【聯絡人/連絡方式】
請以標題 ""機構工程師_你的名字"" ，並附上以下資料及問題回覆寄到 hr@botrista.io 或透過 104 和 CakeResume 投遞：
1. 中文履歷
2. 作品集
3. 其他你認爲能幫助我們更了解你的資料。
4. 必填：請具體說明為何想加入Botrista團隊？（請以100字描述理念和原因）
5. 必填：是否有塑膠、板金、大型機台量產經驗？(請具體說明是哪一種設計經驗和經歷說明)
6. 必填：是否有從零開發產品的經驗？（若是請加以描述說明）

* 104 機構工程師連結
https://www.104.com.tw/job/74k4h?jobsource=jolist_c_relevance

* CakeResume 機構工程師連結
https://www.cakeresume.com/companies/botrista/jobs/associate-engineer

【公司介紹】
Botrista是現調飲品的新興品牌，專注供應新鮮現作的酒精/無酒精雞尾酒飲品，並結合智慧自動化飲料機器人技術實力，服務全球連鎖餐飲集團以及知名飲料品牌，提供最完整的新鮮飲料調理配套及原物料供應鏈服務。

公司團隊在2017年於美國矽谷成立，團隊集結Tesla矽谷總部資深工程師主管、Facebook 主設計師、卡內基美隆創新產品開發專家、MIT MBA學位的全端工程師等領域人才，擁有堅強的技術實力以及創新產品開發經驗，目前在美國以及亞洲市場大力推廣現作飲品品牌，協助茶飲產業及餐廳服務進行升級，並將矽谷經驗傳承，帶動台灣自動化在世界發揚。

想更加認識我們的話歡迎造訪以下連結：
https://www.botrista.co
Botrista Technology",🥳［誠徵_機械工程師］,2020-12-10T01:48:35.383Z,2020-12-10T01:48:35.383Z,0,3,M
234949571,"實驗室如果有僑生
尤其是香港的
要小心點
他會偷作業
講話都不清不楚的
跟他一起共事還會弄你
什麼都不會
問他什麼進度都支支吾吾
拜託，離這種人遠一點",請小心僑生,2020-12-09T12:35:22.272Z,2020-12-09T12:35:22.272Z,2,11,M
