234917062,"住了快一個學期只有發現自習室🤔
問室友也都不太清楚
想請問低卡上的各位大神
女二的運動室是藏在哪呢？",女二運動室在哪？,2020-12-04T02:41:48.564Z,2020-12-04T02:41:48.564Z,3,1,F
234699311,現在還可以加吉他社嗎 嗚嗚之前猶豫很久 不知道現在還可不可以++ 有沒有表單什麼的,教練～我想彈吉他 嗚嗚,2020-10-29T03:36:12.223Z,2020-10-29T03:36:12.223Z,5,1,M
234692356,"哈囉🖐大家好！我們是一群由不同學校組成，喜歡做社會研究的小社團，這次主題是想了解各世代間的愛情觀差異，以及對於一些市面上的心靈探索類課程的看法，由於需要極大的樣本數，所以想要麻煩大大們幫忙撥個5-10分鐘填寫，為了感謝大家佛心幫忙，我們也會抽出10名受測者，提供威秀電影票1張，表達我們的謝意~🥰

=問卷內容=
都會男女的生活與情感Q&A
第一部分：基本背景資料、感情現況
第二部分：對於自己及愛情的看法
第三部分：在關係中感到困擾的地方
第四部分：對市面上課程的看法及需求
※本問卷為匿名填寫，留下email只是方便通知中獎，可以安心填寫喔※
問卷連結在這邊↓↓↓
https://forms.gle/JctmWb96GDJnLPZ77

=抽獎說明=
一、獎項為全台通用威秀電影票共10名
二、2020/11/15 19:00會透過email通知，記得查看信箱唷！
感謝大家對我們小小社團的幫忙，讓我們可以更完善的進行研究，也歡迎多加分享給親朋好友，大家一起看電影🤣
祝福大家能夠中獎，大吉大利👍
發文若有不慎違反版規請不吝提醒我，謝謝大家🙌",#問卷抽獎 都會男女的愛情態度調查 抽全台通用威秀電影票!🔥,2020-10-28T02:21:38.704Z,2020-10-28T02:23:43.369Z,1,4,F
234595007,"目前SAS有開線上免費線上課程喔～
有興趣的人可以看一下
詳細資料如下：

SAS是陽明大學的全校授權統計分析軟體，可以直接安裝在個人電腦中使用。

校園授權軟體SAS有提供一系列的線上課程可以免費參加! 
https://aicontest.pse.is/2020learn

使用SAS EG 與SAS EM不用會寫程式，也可以很快的學習資料分析與資料探勘

 

10-11月有以下課程可以上~課程時間參與可以與講師問答，還能另外拿到更多學習原。

如果時間上沒辦法配合上課，也可以填報名資料，課後會email收到課程錄影檔

【問卷分析】>適合論文或是課堂報告有需要進行問卷分析的同學，可以使用EG快速整理出問卷結果


【健保資料分析實戰】 >適合想進行健保資料分析，課程教學使用EG快速整理資料、製作表格、進行存活分析

【急診病人分類與預測模型建立】【探討波士頓房價相關因素】>適合想學習資料探勘，建立預測模型、找出關鍵因素的同學

【SAS 資料分析程式語言基礎入門班】 >適合想學習SAS基礎程式，課程會從0開始教學SAS程式基本概念


更多SAS相關介紹： 
https://pse.is/vvjum",SAS免費線上課程,2020-10-12T04:30:21.402Z,2020-10-12T04:36:17.910Z,0,16,F
234588682,我是大一新生，因為學校沒有棒球校隊或社團，好像也只有醫學系有系壘，知道交大有球隊，但是合校後社團好像也是各自獨立的。其實是很希望就在自己的學校有一支球隊，只是要從零到有，真的是太難了，而且也要有帶隊的老師😢，還要找得到足夠的人員。我想先知道學校有沒有在打棒球或壘球的學長，如果有的話又是去哪裡打的。,尋找棒球同好⚾️,2020-10-11T02:34:11.524Z,2020-10-11T02:34:11.524Z,6,9,M
234578143,"https://megapx-assets.dcard.tw/images/11ba80d6-2be2-45f2-85a7-09be4b864ee3/full.jpeg
 【科技生物藝術展工作坊】
++《延遲青春》世界建構++
時間：10/14（星期三）18:30-21:00
地點：國立陽明大學 知行樓201教室
講者：顧廣毅
報名網址：https://portal.ym.edu.tw/umchi/activity/content.asp?actno=12737
費用：免費參加

在此活動中，藝術家顧廣毅將邀請參與者，進入他的創作計畫《延遲青春》中的未來世界，並引導大家進行世界建構的練習，並針對虛構世界中延伸出的倫理、社會議題進行思辯與討論。活動將安排世界建構工作坊，藝術家會帶領參與者，分別扮演未來情境中對於「性與醫學科技」的議題的正反方，並進行設計與辯論。此活動的內容也將展示出藝術家如何透過生物藝術（Bio Art）與推測設計（Speculative Design）的實踐，去探索醫療科技、衛生政策與青少年性自主等等主題的交互關係。

講者簡介

顧廣義生於台灣台北；目前居住於荷蘭與台灣從事創作工作。現為TW BioArt台灣生物藝術社群共同創辦人，碩士畢業於荷蘭恩荷芬設計學院（Design Academy Eindhoven）社會設計研究所（MA, Social Design）、國立陽明大學臨床牙醫學研究所、實踐大學媒體傳達設計研究所，大學畢業於高雄醫學大學牙醫學系；具有牙醫師、生物藝術家以及社會設計師等多重身分。他試圖拓展藝術、設計與科學結合的可能性，作品主要專注於臨床醫學、人類身體、人與其他物種的關係以及性別議題，嘗試藉由藝術實踐與設計方法去探索科學領域中的倫理問題，並藉此思考科技、人類個體和環境之間的關係。

其他工作坊熱烈招生中
10/19　《憂生學》 科幻文本想像工作坊：https://portal.ym.edu.tw/umchi/activity/content.asp?actno=12738
10/21 《歧異的風景》衍生性藝術工作坊：https://portal.ym.edu.tw/umchi/activity/content.asp?actno=12740
10/26 　想像痕跡器官工作坊：https://portal.ym.edu.tw/umchi/activity/content.asp?actno=12739",【科技生物藝術展工作坊】《延遲青春》世界建構,2020-10-09T04:19:22.348Z,2020-10-09T04:19:22.348Z,0,1,F
234576224,"如題
有人知道碩班學習型研究助理的錢在每個月幾號下來嗎
網路上附檔只有寫每個月10號前報到可以在月底拿
啊我關心的是我什麼時候可以拿到啊QQ",學生獎助錢錢什麼時候下來啊,2020-10-08T16:01:07.012Z,2020-10-09T09:32:46.436Z,12,5,M
234549696,"嗨嗨大家
想打個球 但是沒有氣了
學校有哪裡可以打氣嗎？",籃球可以去哪裡打氣,2020-10-04T11:22:49.741Z,2020-10-04T11:22:49.741Z,5,1,M
234523528,"想請問有修禮拜三9A劉清耿的「科技的政治與社會意涵」的人，因為我前兩堂課都沒有上到，然後這禮拜的課又碰上中秋連假變成心得，想請問：
計畫性汰舊的心得有什麼限制嗎？
至少5篇的「課前摘要」是什麼，要做什麼呢？
之前有分組了嗎？

如果還有什麼是我應該知道的歡迎補充～～
謝謝！",科技的政治與社會意涵的課程要求,2020-09-29T13:11:18.554Z,2020-09-29T13:11:18.554Z,1,0,F
234509973,"想請問禮拜三9A劉清耿的「科技的政治與社會意涵」、有修過的人覺得怎麼樣？
推嗎？",推不推「科技的政治與社會意涵」,2020-09-27T07:57:52.312Z,2020-09-27T07:57:52.312Z,2,1,F
234498740,"有人修彭懷恩的政治學嗎？
明天有要補課嗎？ 還有什麼時候期中期末啊？
他好像都沒說😳 
求回覆 感謝🙇🏻‍♀️🙇🏻‍♀️🙇🏻‍♀️",政治學,2020-09-25T08:43:54.873Z,2020-09-25T08:43:54.873Z,1,2,F
234483682,"想問一下，林昭光老師的體適能推不推啊？
大概上課都在做什麼呢？",大二大三體育選課,2020-09-23T05:10:09.820Z,2020-09-23T05:10:09.820Z,5,0,F
234460242,"大家有推推的口袋名單嗎
學校騎車20分鐘內的

最近假日都在踩店☺️",吃,2020-09-19T17:27:36.348Z,2020-09-20T09:35:55.062Z,20,5,M
234440079,"拜託大家幫忙一下我朋友～他們實習要搜集問券，禮物蠻豐富的！感謝！🌞🌞

大家好~目前在進行消費行為與網路媒體相關的專題研究。
正在收集問卷調查~共分為兩部分、填答時間約五分鐘。
連結在此~~~
https://forms.gle/sEZJiYwmwHzbLh567

預計於(10/15)抽出獎項(總價值NT$4,000以上):
1.聚 火鍋（市值NT$438）餐券一套(兩張)*2
2.星巴克 （市值NT$340）飲料卷一套(兩張)*5
3.7-11商品卡 NT$200*5
*一人僅限填答一次，問券問題皆需確實填答，始符合抽獎資格。
*獎項詳細內容與規格皆以實物為準，得獎人不得要求獎項更換或轉讓，如遇產品缺貨或其他不可抗力之事由，將保留更換等值獎品之權利，不另行告知。",#問卷抽獎 抽聚火鍋 星巴克（消費行為與網路媒體專題研究）,2020-09-17T05:14:09.703Z,2020-09-17T05:14:09.703Z,3,3,F
234412022,"如題
很好奇明年2月併校會不會換學生證
真心覺得陽明學生證的美感有待加強……
https://i.imgur.com/4GCRZxT.jpg
https://i.imgur.com/7U9reDG.jpg
應該不用多說了吧",併校會不會換學生證啊,2020-09-13T14:53:35.030Z,2020-09-13T14:55:37.756Z,3,17,M
234411737,"小弟是大一新生

想請問各位學長姐

門禁會確實執行嗎

感謝🙏",宿舍門禁,2020-09-13T14:18:21.510Z,2020-09-13T14:18:21.510Z,2,4,M
234407485,"如題 
搬進宿舍也要一個月了
覺得宿舍味道不是很好聞
目前是用擴香欺騙我自己
好想開窗通風透個氣
But我很怕蟲⋯⋯
怕開個窗會有莫名其妙的東西跑進來
想問住宿舍的各位平常會開窗ㄇ",住宿舍會開窗嗎,2020-09-12T23:46:49.492Z,2020-09-12T23:47:09.495Z,9,6,M
234374559,"請問各位學長姐
我住台北家中距陽明十到二十分鐘車程
沒住宿舍會有什麼不好的嗎
除了上山(上山我會自己處理)",住宿舍,2020-09-08T03:11:50.923Z,2020-09-08T03:11:50.923Z,10,6,M
234351395,"想請問各位什麼時候可以去測inbody呢？
衛保組網頁寫學期期間一到五下午2~5
那那那現在可以嗎？",inbody測量時間,2020-09-04T04:36:57.189Z,2020-09-04T04:36:57.189Z,1,1,F
234331804,"目前知道109901XXX是不分系
109304XXX似乎是生科系
想知道109101XXX會是哪個科系
有其他科系的代號歡迎補充～",請問這一屆新生學號109101XXX會是哪一個科系？,2020-09-01T02:35:45.655Z,2020-09-01T02:35:45.655Z,15,10,M
234314945,"各位護理先進您好
我是國立陽明大學臨床護理研所，李佳珉研究生
目前招募以下條件新進護理師填寫網路問卷
1.工作滿一個月但尚未滿一年的新進護理人員(108年08月後到職)
2.不限應屆畢業生或是非應屆畢業生
3. 需參與輪班工作
【排除】
洗腎室護理師、麻醉護理師、門診、專科護理師、個案管理師、居家護理、社區護理、檢查室或行政職等護理人員
【領取100元禮券】
填完問卷後，依照系統指示回傳收件地址，即可拿到100元禮券
【請大家踴躍轉傳至單位群組或同學】
【若日前已填過，切勿重覆填寫】
手機/平板問卷系統: https://reurl.cc/r8x4e1
電腦版問卷系統: https://reurl.cc/Ld3LEa
研究說明函: https://reurl.cc/e8xADK
本研究通過陽明大學附設醫院研究倫理委員會2019A028號審查

https://i.imgur.com/woofajX.jpg",【填問卷送100元禮卷】,2020-08-29T05:44:37.549Z,2020-08-29T05:44:37.549Z,0,1,M
234292637,"我是今年進來的新生

如題，想要找有沒有團購的社團，陽明貿易港已經加入了但好像沒看到有人在團購？",請問陽明有團購的社團嗎？,2020-08-25T12:43:09.088Z,2020-08-25T12:43:09.088Z,2,2,F
234286846,"我是今年菜鳥小大一
個人體質比較陰 
精神不好的時候容易被影響
偶爾會不小心瞥到一些飄或奇怪的東西
很怕上大學後常常看到祂們
聽說學校的山以前是亂葬崗😱
是真的嗎？
還有想再問問學校有沒有什麼地點
類似這種情況的不要去？
感謝大家😭",校園裡不要去的地點,2020-08-24T13:56:18.767Z,2020-08-24T13:57:21.043Z,17,22,F
234262234,"大家好，我是今年研究所的新生，
想請問陽明有相關的選課評價的網頁嗎~~
謝謝大家",選課評價,2020-08-20T09:24:13.709Z,2020-08-20T09:24:13.709Z,4,3,F
234257207,各位學姐好 我想請問女三舍平時衣服都曬在哪裡呢？,陽明女三舍,2020-08-19T12:35:25.385Z,2020-08-19T12:35:25.385Z,5,1,F
234195558,"代PO

各位好我是今年的新生
想問一下實驗課的問題
像是有機化學、生物化學等那種實驗都是四堂課連在一起
那請問那種實驗課每個禮拜都會有嗎?
還是不是每個禮拜都有 特定日期才有呀
那實驗課的loading會很重嗎?
需要每次都要寫結報之類的東西嗎?  

謝謝各位 抱歉問題有點多",實驗課的相關問題,2020-08-09T07:25:46.121Z,2020-08-09T07:40:02.512Z,4,6,M
234170347,"弱弱問一下啊
陽明有研究生跑社團的嗎
我就是那種不怕死但也不想要每天只有做實驗那種無聊生活的人啦
想問看看有沒有人有同樣想法或是正在這樣的捧油
btw是有點想去熱舞看看的啦好久沒跳ㄌ",研究生跑社團,2020-08-04T15:32:43.695Z,2020-08-04T15:33:18.073Z,6,6,M
234132113,"各位學長姐好，我是陽明生科大一新生，8月中就要選課了，想問學長姐們有沒有需要注意的事項或是小技巧，還有軍訓課程建議選還是不選？
另外針對核心通識和博雅通識，我在網路上好像查不到各個課程的評價，學長姐們有什麼推薦的課嗎？我目前比較想選的是王文方教授的邏輯學和詹兆雯教授的初級日文（一），有踩雷的嗎？
希望路過的學長姐能幫幫焦慮又迷茫的大一新鮮人，謝謝！",關於選課,2020-07-28T14:28:18.320Z,2020-07-28T14:28:18.320Z,12,8,F
234091171,"如題，我是準備新進的碩一新生
想問一下學長姐關於獎學金的事情，聽說最近陽明直接砍掉給研究生的錢，想問一下除了看各自教授給的錢外，還有什麼管道可以申請的嗎，感謝🙇‍♂️",關於研究生獎學金,2020-07-21T13:15:07.165Z,2020-07-21T13:15:59.525Z,7,4,M
234019359,"學長姐大家好 我是今年即將入學的大一學弟
看了一下宿舍好像沒有提供床墊
是不是需要自己帶去啊?
另外室友會是同一個系的嗎?還是隨機分配呢?
謝謝你妳們!",住宿問題想請教,2020-07-08T17:50:22.729Z,2020-07-08T17:50:22.729Z,6,5,M
234011923,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,轉：陽明大學， 石牌美食,2020-07-07T13:00:18.772Z,2020-07-07T13:00:18.772Z,0,13,F
233823881,"【工作內容】
[1] 實驗動物飼養管理
[2] 支援實驗相關庶務
[3] 若有興趣學習科學研究者，亦可參與實驗執行 (依個人意願)
【工作地點】
國立陽明大學生醫工程館 (原名研究大樓)
【工作時間】
面議 (原則上每週6-10小時，依實驗狀況彈性調整)
【薪資待遇】
平均月薪4000元以上 (依每月工時總數調整)
【徵求條件】
[1] 對動物毛髮無過敏反應且對動物有愛心者
[2] 態度認真負責、細心、配合度高、可以長期配合者優
[3] 無經驗者可(錄取後需參加動物中心舉辦之教育訓練)
【福利】
[1] 每月有一次免費員工餐敘
[2] 可免費參與多種實驗技術訓練課程(依需求派訓)
[3] 參與科學研究又同時可以打工兼職的好機會
【聯絡方式】
李先生
電話：02-2826-7000 ext. 5234
信箱：uvpxyz@gmail.com
由於上午進行實驗不方便接電話，意者可於中午過後先來電詢問，或寄電子郵件至信箱以利安排面談時間(標題請註明應徵實驗室工讀生)",《徵才》《兼職》陽明大學實驗室工讀生 【暫停應徵】,2020-06-06T15:50:19.628Z,2020-06-14T06:44:24.383Z,1,4,F
233810713,"我知道畢典正常舉行就該偷笑了
但今年的佈置 跟去年的質感差太多了吧
那個配色 還有設計 慘不忍睹
是因為時間太趕嗎還是怎樣？",今年的畢業佈置,2020-06-04T15:23:36.290Z,2020-06-04T15:23:36.290Z,7,3,M
233802976,"大家對於學校宿舍跟外面找房子
會比較偏好哪個呢？
現在在猶豫要住哪 
想聽聽大家的意見",住宿選擇,2020-06-03T13:02:38.849Z,2020-06-03T13:02:38.849Z,15,6,M
233770764,"大家好，我們是這學期修健康調查方法學同學。想請大家幫忙填寫問卷！
問卷是關於你我身邊都有的小憂議題，希望能透過問卷了解大家對於小憂的看法。

問卷是完全匿名的，請自在填答 🙂
也為確保匿名，抽獎資訊與問卷是分開的表單。填完問卷之後，還請點選連結填寫抽獎信箱囉！我們會在6/19那天抽出六張小7的100元禮卷，並以email通知中獎人。

謝謝大家！

附註：一開始的gmail登入我們並不會知道您的信箱，僅為調查的嚴謹確保不會有人太熱心填太多次XD

https://forms.gle/U5cKJueg1U4DDEc2A",[----填問卷抽小7禮卷----],2020-05-29T10:38:01.778Z,2020-05-29T10:38:01.778Z,1,3,F
233700621,"大家好 我是今年新生 想問一下各位 
請問我們有那種專門提供給學校學生交易的社團嗎？像是二手書、會籍轉讓還是畢業家具出清之類的",買賣社團,2020-05-18T12:45:19.692Z,2020-05-18T12:45:19.692Z,5,2,M
233546761,"假日不能讓大家好好睡覺嗎，在那邊練喇叭
練喇叭請去音樂房好嗎= =
不是大家都想聽到喇叭的聲音",誰一大早在那邊吹喇叭,2020-04-25T00:41:20.987Z,2020-04-25T00:41:20.987Z,0,6,M
233479949,"邀請8家生醫領域企業進行線上徵才活動，5家企業進行線上企業說明會，想要近距離接觸企業的你，請把握這次難得的機會。
想要知道有那些徵才企業、職缺及企業說明會場次，請點選：
https://job.ym.edu.tw/files/11-1206-2804.php
已了解職缺資訊和企業說明會者，欲報名請點選下列表單填寫：
https://job.ym.edu.tw/files/87-1206-376.php
裡面有針對應屆畢業生的職缺，想要在畢業前找到理想的工作，趕快趁這一波面試起來~~
 

http://i.imgur.com/0V9wYAV.jpg",陽明大學2020生醫科技就業徵才活動~徵的就是你,2020-04-15T07:46:43.151Z,2020-04-15T07:46:43.151Z,0,8,F
233214337,"想請問有沒有人住過暑宿
女一暑宿要多少錢？
網路上查不到😢😢",暑宿價錢詢問,2020-03-07T15:04:02.509Z,2020-03-07T15:04:02.509Z,7,7,F
233128561,"想請問是每一個學期都會有書卷獎
還是上下學期加起來一起算呢 
還有請問是要去申請才會有嗎 
最後想問書卷獎的獎金是多少呢 謝謝～～～",書卷獎相關問題,2020-02-24T02:49:17.111Z,2020-02-24T02:49:17.111Z,14,5,M
233125031,"小弟最近想在學校附近學習健身，感覺需要有個人帶，想請問有關""專屬健議""的評價及價位，謝謝!
另外也想聽聽大家推薦什麼其他學校周邊的訓練場所，非常感謝",大家都去哪裡學習重訓呢？,2020-02-23T11:17:00.553Z,2020-02-23T11:17:00.553Z,7,5,M
233066465,"各位敬愛的陽明校友
我是國立陽明大學臨床護理研究所，李佳珉研究生
目前著手進行新進護理人員於職場中身心狀況及離職意向之研究
本研究通過國立陽明大學附設醫院IRB字號第2019A028號審查
本研究招募1.工作滿一個月但尚未滿一年的新進護理人員(民國108年2月01日後執業之護理人員)
2.不限應屆畢業生或是非應屆畢業生(有無工作經驗皆可)
3.需再醫院參與輪班工作，且為第一線提供病人照護之護理師
4.排除門診、專科護理師、個案管理師、居家護理、社區護理、檢查室或行政職等護理人員。
為了答謝填答的護理人員，在研究結束後將發送價值100元禮卷
研究邀請函連結https://1drv.ms/b/s!AgvJfOFbsnB0eL6S9RYx8RKzp6s?e=fbXliM
填寫後記得依頁面指示回傳收件資料，以利禮卷寄送
請各位Dcard版友將此連結傳給符合條件的朋友、工作單位群組或是班上群組
感謝大家的協助

http://i.imgur.com/f7v9dPu.jpg",【填問卷送100元禮卷】尋找108年2月後執業護理人員,2020-02-13T02:50:46.196Z,2020-02-13T02:50:46.196Z,1,2,M
233020793,"這學期本系二年級學校排的通識時段全是中研院
禮拜四56節非中研院的核心通識都變成全英文授課（WTF超故意）
想問有沒有人上過司徒文老師ㄉ課可以給我點建議嗎🥺",想問司徒文老師的課,2020-02-05T08:39:41.946Z,2020-02-05T08:39:41.946Z,4,3,F
233005842,"請問要怎麼在網路上看到自己的班級排名呢 
是一定要申請紙本的才看得到嗎～～？",班級排名怎麼看,2020-02-03T03:26:36.984Z,2020-02-03T03:26:36.984Z,7,1,M
232946942,"嗨 大家好
我碩一
請問一下
現在教授繳交成績期限已經截止了
https://megapx-assets.dcard.tw/images/d6311e38-184f-4a22-a138-64e4f0dd7bf0/full.jpeg
我有一堂課完全沒出現在成績單上
還有那堂生物統計學沒有成績還被標紅字
請問一下是被當掉了嗎？
順便還想問一下歷年成績有根箭頭指在長條圖上
是代表什麼意思勒？
https://megapx-assets.dcard.tw/images/f14a381a-535b-4a7c-af1f-2d2efd9e9a13/full.jpeg
先謝謝陽明的前輩們的解答了",請問陽明的成績系統要怎麼看？,2020-01-23T17:34:00.448Z,2020-01-23T17:34:00.448Z,7,7,M
232757627,"[誠徵專任研究助理]
一、【名額】：1名學士畢或碩士畢
二、【工作地點】：
1.台北市立聯合醫院陽明院區（臺北市士林區雨聲街105號）【捷運芝山站】
2.北市立聯合醫院忠孝院區（臺北市南港區同德路87號） 【捷運後山埤站】
三、【工作內容】：臨床收案（收案對象：女性）、計畫相關業務、統計分析、撰寫研究報告
四、【其他要求】：熟悉excel、SPSS統計分析
五、【待遇】：32520元起/月（學士級）或37050元起/月（碩士級）
六、【應徵方式】：請先寄履歷表、學位畢業證書、聯絡電話至聯絡人E-mail，後續會聯絡您面談時間。(如有英檢證明、發表論文或推薦函等加分資料可一併附上)
七、【聯絡人】：台北市立聯合醫院血液腫瘤科簡采汝醫師silence021@gmail.com",誠徵研究助理,2019-12-25T08:13:26.341Z,2019-12-25T08:13:26.341Z,0,3,F
232734348,"請問山頂操場跨年夜人會很多嗎？
多到看不到101煙火那種",跨年,2019-12-21T17:04:59.170Z,2019-12-21T17:04:59.170Z,4,5,M
232651712,想請問各位有沒有在學校宿舍加裝簾子的經驗？就是覺得室友太吵或燈太亮，在自己的床邊多設簾子的那種,宿舍床邊加設簾子,2019-12-09T03:13:01.294Z,2019-12-09T03:13:01.294Z,6,3,M
232566559,"各位好
請問陽明附近哪裡有賣白貼
太常吃蘿蔔了🤕",白貼,2019-11-25T03:29:41.092Z,2019-11-25T03:29:41.092Z,2,5,M
232546281,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,想報 有沒有人要一起😂,2019-11-21T15:08:01.987Z,2019-11-21T15:08:01.987Z,0,2,F
232528975,"臺北市立聯合醫院有一新臨床試驗，針對痛經女性提供雷射針灸與傳統針灸之治療，並監測心律、自主神經活性及血中賀爾蒙濃度變化，探討雷射針灸與傳統針灸改善痛經的成效。符合條件者可接受含雷射針灸之治療與心律、自主神經活性變化評估。

符合條件：
1. 年齡15至49歲女性
2. 月經週期規則且最近3個月持續出現痛經症狀
3. 下腹部、骨盆腔疼痛或下背痛發生於痛經前72小時或經期伴有其他症狀：頭暈、抽筋、噁心、嘔吐、腹瀉、頭痛、疲勞等症狀。

排除條件：
1. 裝有子宮避孕器者
2. 診斷有惡性腫瘤（癌症）者
3. 對針灸有不良反應者：如有外傷傷口或術後未恢復者

本臨床試驗治療療程預計為六個月，治療結束後進行治療效果之監測追蹤，為期總共八個月。研究進行期間您須配合定期回診進行治療與相關測量：每個月皆有針灸與心律、自主神經活性變化測量、問卷填寫，及特定時間進行抽血檢驗。

若您有意願加入，可以電子郵件與本臨床試驗團隊聯繫(Email:T0853@tpech.gov.tw)，並於信中表明您的意願；或於下列門診時間至陽明院區中醫科黃奕碩醫師門診就診詢問，謝謝您！

本臨床試驗資訊：
計畫名稱：「整合醫學研究：探討傳統針灸與雷射針灸於痛經女性自主神經活性, 症狀及血清激素的影響」
計畫主持人：忠孝院區血液腫瘤科簡采汝醫師
計畫執行人：陽明院區中醫科黃奕碩醫師
機構：台北市立聯合醫院
地點：台北市立聯合醫院陽明院區中醫科（台北市士林區雨聲街105號）
門診時間：
週一：晚間門診17:30-20:30（最晚掛號時間為20:00）
週五：晚間門診17:30-20:30（最晚掛號時間為20:00）",痛經受試者招募,2019-11-19T02:24:10.805Z,2019-11-19T02:24:10.805Z,0,4,F
232509783,"最近在網路上找家教
高時薪的case
幾乎都限醫牙或台大師大 不指定科系
覺得小難過
陽明被忘記了

by 被拒絕的藥學玻璃心女孩",家教,2019-11-15T17:21:41.526Z,2019-11-15T17:21:41.526Z,11,9,F
232461672,想問學校圖書館有沒有校園版的office 可以灌~~~,校園版office,2019-11-08T06:34:56.504Z,2019-11-08T06:34:56.504Z,16,4,F
232348838,好奇這裡有沒有圈內或非圈內人會去10/26台北同志大遊行呢？,遊行???,2019-10-22T05:15:26.122Z,2019-10-22T05:15:26.122Z,2,6,F
232319112,好幾台車進進出出，還有救護車，是不是哪裡有事情QQ,學校怎麼了QQ,2019-10-17T15:00:55.814Z,2019-10-17T15:00:55.814Z,0,5,M
232274242,"請問學校附近哪家中醫推薦的
家裡有人需要調體質😢
先謝過各位大大",中醫診所推薦,2019-10-11T03:29:37.230Z,2019-10-11T03:30:29.384Z,2,4,F
232168674,"求推薦陽明附近看感冒的診所
感恩各位大大",診所推薦,2019-09-25T15:21:46.186Z,2019-09-25T15:21:46.186Z,11,5,M
232156838,學校裡面有置物櫃可以用嗎？還是有地方可以租用？,置物櫃,2019-09-24T03:26:15.502Z,2019-09-24T03:26:30.190Z,3,2,M
232131915,"請問各位學長姐，六日學餐會開嗎？
by剛入陽明小大一",六日學餐會開嗎？,2019-09-20T11:24:57.504Z,2019-09-20T11:24:57.504Z,3,4,M
232120384,請問昨天沒有拿到陽明卡的新生該怎麼辦？,陽明卡,2019-09-19T02:12:48.153Z,2019-09-19T02:12:48.153Z,10,4,F
232074413,"沒住宿的除了圖書館還有其他地方可以讀書嗎
特別是中秋節圖書館沒開😅",念書的地方,2019-09-13T00:51:26.261Z,2019-09-13T00:51:26.261Z,4,2,M
232041857,想問問各位學長姐大一的時候會去山下的圖書館讀書嗎？還是在宿舍旁邊的K中讀？覺得在宿舍讀不下去...,唸書的地方,2019-09-09T09:39:03.124Z,2019-09-09T09:39:03.124Z,6,6,F
232035032,"弱弱的問個
陽明有沒有什麼游泳課或什麼游泳檢定啊？
希望不要有😭

By本身不太會游泳的旱鴨子🦆",體育🏊🏊‍♀️,2019-09-08T12:44:58.827Z,2019-09-08T12:44:58.827Z,2,7,M
232020433,大一英文如果申請抵免的話會不會影響到系排名阿？還是是會給成績的？想請問有經驗的學長姐知不知道,大一英文抵免問題,2019-09-06T13:05:08.710Z,2020-11-09T10:25:07.235Z,2,2,M
232017758,"有點好奇有沒有人修過台聯大開的學程
總覺得陽明的課都排好排滿根本沒時間去
但還是好奇有沒有如此勇者存在XD

最近看到有開了個新的學程
好心動啊嗚嗚",台聯大跨校學分學程,2019-09-06T06:16:33.821Z,2019-09-06T06:16:33.821Z,1,3,F
232006836,"就算是持照超過1年，大一還是不能申請通行證嗎??
肥宅我的腿快斷了。",通行證問題,2019-09-04T15:37:24.529Z,2020-11-09T10:25:07.193Z,8,2,M
232000672,"剛看到有一篇是寫會不會送到女一女二的～
那我想請問會不會送到男五呢？
五舍有一個自己的柵欄 那外送員要如何進來@@
還是變成我們必須走到柵欄那？",UberEats Foodpanda 男五,2019-09-03T17:21:21.826Z,2019-09-03T17:21:21.826Z,1,1,M
231989920,"如題，小妹想請問各位學長姐外送會送到女一女二舍嗎？
不然在山上吃飯好難QQ",想問ubereat、foodpanda等外送會送到宿舍嗎？,2019-09-02T09:53:37.875Z,2019-09-02T09:53:37.875Z,6,3,F
231984867,"想去夜店揪不到人嗚嗚
有人也想去嗎揪一波吧",有人想一起去夜店嗎？,2019-09-01T15:28:02.039Z,2019-09-01T15:28:02.039Z,22,7,F
231955277,"嗨
不知道為什麼特別冷清
不過我想問一下...
現在是不是沒有宿舍可以抽了...
附近的租屋也一直聯絡不到 不然就是租出去了...
這樣要怎麼辦啊
會因為沒地方住然後不能唸嗎QQ",沒有地方住,2019-08-28T11:17:56.984Z,2019-08-28T11:17:56.984Z,8,6,M
231925360,朋友很多菸癮蠻重的，想幫助他戒菸，但他想從抽電子菸來慢慢戒掉，所以想問一下校內是否有地方讓他抽?,校內可以抽煙嗎,2019-08-24T05:35:44.955Z,2020-11-09T10:25:07.229Z,7,2,M
