234971108,"原文https://www.facebook.com/groups/581416968650997/permalink/3468617939930871/

《我是一篇被流浪狗攻擊的經驗文》

12/11（五）17:24在公園路行走的普通路人，但突然有一群流浪狗（至少5隻）從遠處（10～15公尺）突然奔來撲到我身上，賣命的咬我的大腿、小腿，過程我很害怕也沒做任何反擊，只會尖叫。事件結束後我覺得痛感很強烈，也很怕那群狗再次攻擊，所以立刻回家檢查傷口狀況，沒有立即尋求任何協助（例如：報警、尋求目擊者、立即就醫等）。

隔天有尋求豐收派出所的幫助，得知遇到具有攻擊性或是會追車的流浪狗時可以採取的方式，所以到板上和大家分享，也提供一些建議。

1、如果5年內沒有施打過破傷風疫苗，被流浪狗咬傷24小時內要儘速就醫。
（破傷風疫苗不是每個醫療院所都有，文末提供網址讓大家參考）

2、當遇到有攻擊性或會追車的流浪狗可以錄影、拍照，並聯繫強化精準捕捉專線：05-3620373
可能很多人當下很驚慌失措無法想到這件事情，但如果有巧遇的旁觀者也可以協助喔～
（捕捉的過程文末提供網址參考）

3、散步好像有點危險，建議大家晚上出門、單獨行動可以騎機車或開車，以確保人身安全。

本文純屬經驗分享，希望可以幫助到有需要的人！
感謝豐收派出所積極協助！
如果用詞或敘述有不妥處，請見諒😔

《網址》預防接種單位
https://www.cdc.gov.tw/Category/List/TcKynGco9G59NR02tsMyaQ

《網址》流浪狗捕捉收容程序
https://ldcc.cyhg.gov.tw/News_Content.aspx?n=EC87383FF86BA1AB&sms=8F21465DEFED393E&s=515AAD71B13B7DDA",轉貼 《我是一篇被流浪狗攻擊的經驗文》,2020-12-12T19:09:54.258Z,2020-12-12T19:09:54.258Z,1,1,M
234970929,什麼時候會修好，小弟弟我我要交作業啊QQ,ecourse2,2020-12-12T18:13:21.805Z,2020-12-12T18:13:21.805Z,1,0,M
234970918,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,上熱門了同學…,2020-12-12T18:08:48.611Z,2020-12-12T18:08:48.611Z,0,5,M
234969717,"小弟我在不分系 看到說帶這隻狗去結紮之後
就沒看到了
想請問有人認領嗎或是被帶去哪裡了
https://i.imgur.com/sxz8hkO.jpg
https://i.imgur.com/XH76pbQ.jpg
https://i.imgur.com/XbkPNoL.jpg",三豐路的這隻狗去哪裡了,2020-12-12T14:47:41.679Z,2020-12-12T15:00:35.457Z,15,7,M
234968718,"下學期想搬凱12
想問問住戶居住的優缺點
另外熱水夠熱嗎我洗澡大概30分鐘",凱12,2020-12-12T11:51:09.834Z,2020-12-12T11:51:09.834Z,5,2,F
234968490,"各位評評理這樣像話嗎
到底是香香還是發發
https://i.imgur.com/Nb2w0uN.jpg",不對吧 沒在尊重的,2020-12-12T11:00:20.757Z,2020-12-12T11:00:20.757Z,9,14,M
234966506,"https://it.ccu.edu.tw/news_viewing.php?id=670

【網路維護】12/12(六)10:00~14:00對外網路暫停服務
各位好：

配合台灣學術網路(TANet)雲嘉區域網路中心骨幹路由器進行韌體升級作業，作業期間對外網路暫停服務，影響時間如下表，不便之處敬請見諒。


日　　期：12/12(六)
時　　間：10:00~14:00
工作事項：路由器韌體升級作業
影響範圍：本校對外網路服務中斷


資訊處 敬上",【網路維護】12/12(六)10:00~14:00對外網路暫停服務,2020-12-12T03:55:58.852Z,2020-12-12T03:55:58.852Z,1,7,M
234966467,"化工系那兩個很壯很矮，都坐在左前方的男生可以閉嘴了ㄇ
每天都在這 話講不停
怎麼不去租個討論室邊討論邊健身==",圖書館自習室,2020-12-12T03:49:14.893Z,2020-12-12T03:49:54.090Z,7,3,M
234966355,宿網滿格但完全跑不動網頁，有沒有人知道是怎麼回事？趕作業仔很痛苦,請問有人有跟我一樣的情況嗎？,2020-12-12T03:10:59.529Z,2020-12-12T03:10:59.529Z,15,3,F
234966232,請問各位大大，我下學期要修普物實驗(二)，但重修班的時間卡到系上的必修，所以我想加簽機械班的實驗，規定上是也需要修正課，但我普物二正課已經修完了，想問一下有沒有有類似經驗的人可以分享這樣的情況，這樣教授是否會給加簽只上實驗課就好。拜託各位有經驗的同學了,下學期普物實驗(二)加簽問題,2020-12-12T02:30:36.958Z,2020-12-12T02:30:36.958Z,4,1,M
234965264,"那麼晚了還在工作真的很辛苦
但希望可以把音樂放小聲一點🙏
本人住在附近而且有點睡眠障礙
希望大家可以互相體諒",辣脆腸老闆請進,2020-12-11T18:05:26.776Z,2020-12-11T18:07:06.531Z,5,13,F
234964569,"我是大一 ，
有想要雙主資工，然後他有一個條件是: 
先修本系「程式設計(一)」(3 學分)及「程式設計實習(一)」(1 學分)

剛才看了一下資工系下學期的課，
只有程式設計(二)、程式設計實習(二)...

這樣的話該怎麼辦呢
是只能等大二上學期再修了嗎

感謝",雙主資工先修,2020-12-11T16:09:44.459Z,2020-12-11T16:09:44.459Z,10,1,M
234964309,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,中天要關了 值得紀念的時刻,2020-12-11T15:35:06.721Z,2020-12-11T15:35:06.721Z,3,13,M
234964252,"剛剛看了一下預約系統，感覺滿多名字可以選的
有經驗的人可以講一下會不會有特別雷(講出的話會讓你感受不到同理心)的人嘛？

順便問一下，如果只是想要找人敘述現在的狀況(主要)或是聽建議，但是自己已經大致進行一次心情狀態的調整了，目前處於不怎麼急迫的狀況還會建議預約晤談嗎？",輔導中心晤談,2020-12-11T15:29:04.118Z,2020-12-11T15:29:04.118Z,5,1,M
234963401,有人知道仙草奶酪對面的烤鴨 是哪幾天會開嗎 喔還有 是幾點開始賣呢,大吃烤鴨開的時間,2020-12-11T13:20:23.452Z,2020-12-11T13:20:44.676Z,10,5,M
234963368,"小女子(T ^ T)住大吃全家附近已經連續兩天屋內都有隱翅蟲
想問各位住的地方狀況如何？
還有傳授一些抓蟲技巧ಥ_ಥ",隱翅蟲,2020-12-11T13:14:37.215Z,2020-12-11T14:35:25.952Z,14,6,F
234962902,"最近兩次回家都沒看到人 沒辦法買票
請問有南投人知道這邊還有在賣票嗎？
還是就只能排隊刷悠遊卡了⋯⋯

https://i.imgur.com/1jpmxJE.jpg",#問 台中客運草屯售票處,2020-12-11T11:57:07.866Z,2020-12-11T11:57:50.838Z,7,2,M
234962109,"https://kiki.ccu.edu.tw/~ccmisp06/Course/

剛剛發現下學期的開課資料公布了

第一階段的選課時間是12/25~12/31

過聖誕節之餘也要記得選課哦",109學年度第2學期課程表,2020-12-11T09:37:42.865Z,2020-12-11T09:38:19.257Z,18,86,F
