234969119,"之前上完游泳課還剩3張，但到今年12/31到期，降價售150（原180）
只要拿文藻學生證就可以用囉～～～
有需要的人底下留言約學校面交！🥳",賣大地游泳池票卡,2020-12-12T13:09:49.133Z,2020-12-12T13:11:03.914Z,1,2,F
234968935,"https://i.imgur.com/NTTtuDn.jpg
我的AirPods 長這樣☝️☝️
我的AirPods 12/4不見惹🥲🥲
其實我也不知道在哪不見的
但我很確定午休的時候還在
我的活動範圍只有正氣樓跟求真樓希望有看到的人可以拿去生輔組或在底下留言
謝謝大家好人一生平安🥲🥲",幫忙尋找AirPods,2020-12-12T12:34:53.497Z,2020-12-12T12:34:53.497Z,4,2,F
234968070,各位帥哥美女好，有人會彈keyboard的有興趣組團的嗎？小弟的樂團誠徵一個keyboard手，歡迎有興趣的十方大德來試試！謝謝~,樂團徵keyboard手,2020-12-12T09:28:09.158Z,2020-12-12T09:28:09.158Z,8,5,M
234968004,"臭沒品可以不要亂摸亂碰甚至坐上人家的機車嗎
腳踏墊上全都是鞋印的痕跡機車也從中柱變側柱
請問柒零年代旁的小巷子裡的監視器是私人的嗎
如果想調閱監視器應該要聯絡誰呢？還是警察局
想看看是哪家沒教養的做出這樣沒禮貌的行為^^",鼎中路532巷路口監視器,2020-12-12T09:12:42.442Z,2020-12-12T09:12:42.442Z,9,4,F
234967927,"想請問上次看到有人發文也問審核棄修的事情
結果後來文章刪了
我也想問一下老師大概多久會審核 
有沒有經驗的同學可以告訴我 謝謝🙏🏻",李富浩老師 韓文棄修,2020-12-12T08:56:05.226Z,2020-12-12T08:56:05.226Z,13,2,F
234967012,"有人今天也收到學校這個通知的嗎⋯？
因為不太清楚
有人可以提供往年收到實物嗎
上面會寫什麼之類的嗎😂

https://i.imgur.com/Yr7SjNH.jpg",花言巧語巧克力傳情 活動,2020-12-12T05:45:46.023Z,2020-12-12T05:46:20.329Z,3,4,F
234966953,"想問一下文藻帽T適合穿OVERSIZE 嗎？
如果穿OVERSIZE 要大幾號？？？
現在敦煌書局現場還可以試穿嗎？",文藻帽T,2020-12-12T05:29:13.931Z,2020-12-12T05:29:13.931Z,6,9,F
234966314,"https://i.imgur.com/FAwCrow.jpg
.
沒錯！如題魏如昀要來文藻了！
而我聽見下雨的聲音☔️🎵～
這首耳熟能詳的歌曲大家一定都聽過吧！
沒錯魏如昀要來我們文藻了喔！
💫聽見魏來的聲音💫
各位喜歡魏如昀的同學們千萬不要錯過！
即將畢業的你充滿迷惘嗎？
再找尋未來道路是否迷路了？
「聽見魏來的聲音」將協助你/妳找尋畢業後的方向
講師 魏如昀將會分享她各個豐富的自身經驗
看過路過萬萬不要錯過！👀
凡來參加就有機會獲得神秘小驚喜🎁
而且而且⋯⋯有限票數 趕快來搶購

❗️以下重點資訊請看清楚❗️
活動：聽見魏來的聲音
主講人：魏如昀
日期：12/23（三）
時間：15:30-17:00（15:00開放入場）
地點：文藻求真樓Q002
票價：
         繳畢聯會會費者     免費
         無繳會費大四生     50元
         非大四生及外校生  100元
主辦：文藻外語大學畢聯會

售票時間：
12/16（三）12:00-13:00及15:00-17:00
12/21（一）12:00-13:00及15:00-17:00
售票地點：文藻求真樓前榕樹下
⚠️記得大四生要出示學生證證明喔


有繳畢會費的麻煩填單 截止到星期日喔🤭
https://docs.google.com/forms/d/1fVf6MjTWXjyL4ZVN_KpmlDDnNXxK24rKGnkRw8vA-JE/edit?usp=drivesdk
https://i.imgur.com/peUgF4f.jpg

有任何問題歡迎下方留言🤗",魏如昀要來文藻了！,2020-12-12T02:57:55.459Z,2020-12-12T03:44:57.575Z,25,60,F
234966197,"https://i.imgur.com/nskwEpg.jpg
好康報報📣
敦煌優惠活動又來囉！🥳
即日起至１２／３１，全店記憶卡隨身碟任選兩件８５折‼️
這麼好康的優惠，錯過就太可惜啦～",【#20WSU公告——敦煌優惠活動】,2020-12-12T02:18:55.745Z,2020-12-12T02:18:55.745Z,0,1,F
234965256,"有人有多的大地游泳卷要賣嗎～ 
最近開始想要學習游泳 減肥",收游泳卷,2020-12-11T18:04:31.582Z,2020-12-11T18:04:31.582Z,6,0,F
234964784,"進修部大二英文系若二下要考試轉到外語教學
系上學長姐有什麼建議嗎？會不會面臨很多人都在實習，然後自己大三重頭開始的處境？！",轉學考/轉系,2020-12-11T16:40:19.646Z,2020-12-11T16:40:19.646Z,4,2,F
234964425,"【T大使計畫】免費培訓數位力，通過考核享學習獎勵金最高達10.9萬元！🚀
 
大學畢業生或待職生 參考看看喔✨
-
大學上了4年課，卻不知道以後能幹嘛？
同學~別讓科系限制你的想像，
迷路的你可以做好準備再出發！
 
政府推薦助你好找頭路計畫→
🔥 🔥【T大使計畫】🔥 🔥
亮點1：全台免費培訓現下最夯數位力
亮點2：跟著業師學習，培養就業即戰力
亮點3：通過考核享學習獎勵金(最高達10.9萬元!!!!)
 
🔹 報名傳送門，手刀快快搶>> 
https://bit.ly/32rNQam
 
#唐鳳推薦 #T大使計畫 #未來智造者 #青年人的救星
#數位轉型新T驗 #T升職場競爭力 #數位轉型
#畢業 #實習 #職場 #免費培訓",104人力銀行的培訓課程【T大使計劃】,2020-12-11T15:50:54.843Z,2020-12-11T15:53:33.694Z,0,3,F
234963366,"有人知道吉富最近為什麼都沒營業嗎？
這間很好吃啊，希望不要又少一間愛店。",問 學校附近的吉富,2020-12-11T13:13:53.569Z,2020-12-11T13:13:53.569Z,10,3,M
