234970936,xreading,逢甲大學,fcu
234970215,有沒有人在找打工 彈性排班✨,逢甲大學,fcu
234969410,新社花海問卷,逢甲大學,fcu
234968826,剪短髮推薦,逢甲大學,fcu
234968361,大一打砲,逢甲大學,fcu
234968042,僑光真的好吵,逢甲大學,fcu
234967832,糟糕==多益爆掉了,逢甲大學,fcu
234967683,福星宿舍只有我的網路很爛嗎,逢甲大學,fcu
234967131,逢甲大學＿台中市悠遊卡優惠申請,逢甲大學,fcu
234966784,義賣烏龍茶,逢甲大學,fcu
234966497,朝馬到高雄,逢甲大學,fcu
234966307,抽煙礙到你？,逢甲大學,fcu
234966175,這同學停車技術越來越狂了,逢甲大學,fcu
234966174,感謝雞,逢甲大學,fcu
234965716,宿舍網路,逢甲大學,fcu
234964218,中天關台了航太 韓粉們去哪?,逢甲大學,fcu
234963688,晾衣服的時候發現少一隻襪子嗎,逢甲大學,fcu
234963513,逢甲巷30弄,逢甲大學,fcu
234963418,徵工讀生,逢甲大學,fcu
234962635,Cpe報名被reset了,逢甲大學,fcu
234962565,找水壺,逢甲大學,fcu
234961385,日文 張雪玉老師 即將退休,逢甲大學,fcu
234960921,上課還敢打LOL,逢甲大學,fcu
234960829,撿到學生證（經濟大三 吧,逢甲大學,fcu
234960681,遺失錢包,逢甲大學,fcu
234960481,男友為了救我差點死掉,逢甲大學,fcu
234960310,失物摺疊傘,逢甲大學,fcu
234959811,遺失鉛筆盒,逢甲大學,fcu
234959603,煙友會,逢甲大學,fcu
234959504,又是自修室..,逢甲大學,fcu
234958917,同學你的郵局卡 送去西屯派出所了,逢甲大學,fcu
234958489,逢甲巷這個時間點總是有雞叫聲,逢甲大學,fcu
234958222,逢甲什麼科系課業最重？,逢甲大學,fcu
234958057,那些睡不著の日子,逢甲大學,fcu
234957938,福星女宿,逢甲大學,fcu
234957733,錢包不見,逢甲大學,fcu
234957526,學生會聖誕活動🎄,逢甲大學,fcu
234956831,住翰林 3年級丁學長 ！到底會不會停車？？ 🖕 🖕,逢甲大學,fcu
234956598,乾,逢甲大學,fcu
234956179,體育館停車,逢甲大學,fcu
234956011,【衝刺阿哪次不衝刺】多益英文寒假衝刺班即將開課！！！,逢甲大學,fcu
234955818,莫非 我家鄉的一個產業,逢甲大學,fcu
234955223,轉：（徵才）Guapa服飾銷售-工讀生,逢甲大學,fcu
234954856,文華道租屋,逢甲大學,fcu
234954525,不好意思 敝系猴子讓大家見笑了,逢甲大學,fcu
234954134,求帶走福星宿舍洗衣坊VIP卡,逢甲大學,fcu
234953814,問掛,逢甲大學,fcu
234953361,錢包遺失的進來看一下,逢甲大學,fcu
234952852,李英豪 機率專題,逢甲大學,fcu
234952339,原來 理工妹不少  舔爆,逢甲大學,fcu
234951642,請問有人撿到4g白色隨身碟嗎,逢甲大學,fcu
234950919,福上巷的雞,逢甲大學,fcu
234950708,威秀老虎城12/12,逢甲大學,fcu
234950246,一棚 雨傘,逢甲大學,fcu
234950217,有沒有人撿到悠遊卡,逢甲大學,fcu
234950095,請問有人撿到學生證嗎,逢甲大學,fcu
234949998,請問今晚有人撿到材料系學生證嗎...,逢甲大學,fcu
234949739,環境二甲 工數,逢甲大學,fcu
234948995,想找人,逢甲大學,fcu
234948886,Discovery 真的要來逢甲！倒數一週,逢甲大學,fcu
234948864,有沒有購買過網紅的產品咧？,逢甲大學,fcu
234948849,台女憑什麼騙我們錢？,逢甲大學,fcu
234948784,台逢一樓某房是吵夠沒？,逢甲大學,fcu
234948418,報告所需，希望能給我們一些你們的想法🙏,逢甲大學,fcu
234948416,讀這麼久第一次看到有人敢戰電機,逢甲大學,fcu
234947948,西屯區租屋,逢甲大學,fcu
234947922,雨傘,逢甲大學,fcu
234947862,誰掉了隨身碟,逢甲大學,fcu
234947597,Cosplay社聯絡資訊,逢甲大學,fcu
234947414,遺失鑰匙和戒指,逢甲大學,fcu
234947377,標題,逢甲大學,fcu
234947187,誰的鑰匙,逢甲大學,fcu
234947105,人言403 遺失耳機,逢甲大學,fcu
234946187,髮捲,逢甲大學,fcu
234946141,性別友善住宿，看起來很不錯耶,逢甲大學,fcu
234945759,精彩的警報,逢甲大學,fcu
234945536,資工碩士教授選擇,逢甲大學,fcu
234945482,如何克制一直想去嫖妓的慾望？,逢甲大學,fcu
234944429,翰林宿舍 第一次收到那麼多不是自己的襪子,逢甲大學,fcu
234944119,一人一回應 救救公民參與,逢甲大學,fcu
234944108,游泳門檻廢除了嗎,逢甲大學,fcu
234943108,作弊的同學憑什麼嘴其他系？,逢甲大學,fcu
234942961,找鑰匙,逢甲大學,fcu
234942866,新一代國王篡位,逢甲大學,fcu
234941783,體育館停車場 亂停車,逢甲大學,fcu
234941028,【一日竹山生活｜在地創業交流】,逢甲大學,fcu
234940908,通訊  黃*澤 學生證 認領,逢甲大學,fcu
234940319,體育被預警,逢甲大學,fcu
234940228,韓文（一）小考,逢甲大學,fcu
234939985,牙醫,逢甲大學,fcu
234938413,想請問附近snooker,逢甲大學,fcu
234938336,翰林外面的8+9可不可以安靜一點,逢甲大學,fcu
234938215,U走在逢甲路上,逢甲大學,fcu
234937997,寒假好無聊,逢甲大學,fcu
234937074,汽機車位可以同時申請嗎？,逢甲大學,fcu
234936616,尋找皮夾,逢甲大學,fcu
234936388,違停在星巴克門,逢甲大學,fcu
234936315,台逢宿貓,逢甲大學,fcu
234935841,你怎麼在這裡啦,逢甲大學,fcu
234935837,尋找學生版的悠遊卡！,逢甲大學,fcu
