59ccefd6-3110-467e-b0e9-b645a8146572,234970420,2020-12-12T16:59:01.428Z,2020-12-12T16:59:01.428Z,1,我有一張 面交價錢可議 海景第一排噢😉,1,F
5609f784-6eb3-4513-a95e-f5ad29aafb0e,234970420,2020-12-12T18:09:55.867Z,2020-12-12T18:11:42.265Z,2,B1 您好～想問妳是哪個區域的，還有一張賣多少呢！,0,F
6033ddeb-2d96-43d5-894e-cc96e572616c,234970242,2020-12-12T17:01:17.223Z,2020-12-12T17:01:17.223Z,1,那是啥？,0,M
cc134cae-9e0f-4f3a-85fe-980bfa9955e9,234970242,2020-12-12T17:17:31.486Z,2020-12-12T17:17:31.486Z,2,有,0,F
4329d969-7c4a-451a-80d7-8f31ab99c901,234970242,2020-12-12T17:18:02.953Z,2020-12-12T17:18:02.953Z,3,https://simplelife.streetvoice.com/2020/ 這個？,0,M
ed439d7f-eeeb-400a-adca-68965855802f,234970242,2020-12-12T18:54:47.289Z,2020-12-12T18:54:47.289Z,4,"我阿，但我是跟朋友去(☞ﾟ∀ﾟ)☞
（明天還有一天）",0,F
951f35a0-1807-4079-8844-c15a18605601,234969756,2020-12-12T16:08:19.099Z,2020-12-12T16:08:19.099Z,1,哈哈笑死,1,M
0fe6a0be-9059-4d1b-9648-26830024edc3,234969662,2020-12-12T16:37:47.460Z,2020-12-12T16:37:47.460Z,1,"https://i.imgur.com/o0GoWJx.jpg
https://i.imgur.com/DhWjQMc.jpg
https://i.imgur.com/IwVq3RQ.jpg",0,M
8a2e41ac-261f-47e6-ba96-f1eb00ceb800,234969662,2020-12-12T16:38:36.557Z,2020-12-12T16:38:36.557Z,2,寫簡體字別介意哈哈 有看不懂的再問我 後面因為我手機快沒電了就沒寫 用拍照的,0,M
f4227b90-3f4c-4334-bcf8-e38f202a8c41,234969662,2020-12-12T16:39:46.977Z,2020-12-12T16:39:46.977Z,3,"https://i.imgur.com/LaygFaL.jpg
https://i.imgur.com/2X3c9X8.jpg
https://i.imgur.com/YupGG5m.jpg
https://i.imgur.com/Qqoa4yA.jpg
https://i.imgur.com/IuENu9x.jpg
https://i.imgur.com/aPqeDm8.jpg
https://i.imgur.com/ePPHsfg.jpg",0,M
572c2b9c-2925-414f-a59b-1fb45f16ed74,234969662,2020-12-12T16:44:48.402Z,2020-12-12T16:44:48.402Z,4,有一些是影片補充的，主要是在講受到有毒物質侵害的員工抗議但不了了之,0,M
6f8ebc87-934a-4b48-ac9a-d1f0729759d9,234969662,2020-12-12T17:10:58.831Z,2020-12-12T17:10:58.831Z,5,"B1 B2 B3 B4
感謝🙏",0,F
9aa780cc-9442-4b84-bcc4-c06206bca933,234969418,2020-12-12T14:22:45.183Z,2020-12-12T14:23:10.227Z,1,"14巷12號也是
關門聲、在走廊和房間裡聊天也都很大聲
我並不想知道你們的聊天內容好嗎🙄
講那麼大聲是要宣告全世界喔
隔音很差才更應該將心比心阿
只能說猴子到處都是",5,F
af605056-603f-4c16-a0e8-0bba1eb0330f,234969418,2020-12-12T14:26:49.656Z,2020-12-12T14:26:49.656Z,2,"真的！ 好吵！
樓上不知道是不是住大象，走路超大聲
我連他開抽屜、紗窗、廁所門都聽得到",2,F
b36fd265-e778-46a6-a291-6c008c450ce8,234969418,2020-12-12T14:33:57.183Z,2020-12-12T14:36:19.777Z,3,,,
67fc65dc-3f6d-4a37-979d-fd241e735ae3,234969418,2020-12-12T14:37:52.721Z,2020-12-12T14:38:21.616Z,4,"想問問是七樓嗎⋯？
一群女生尖叫跟狂笑的聲音？",3,F
7326b87c-9024-45d5-99c2-955666f16c50,234969418,2020-12-12T14:39:57.302Z,2020-12-12T14:39:57.302Z,5,"B1  真的 每天都會被吵到睡不著😠
B2 我懷疑我們是在講同一戶！",1,F
29ba530d-7e88-40d2-ad30-5463e6cd7c61,234969418,2020-12-12T14:40:31.335Z,2020-12-12T14:40:31.335Z,6,B4 我也有聽到聲音，但不確定到底是哪層樓的白癡,1,F
055c6ba6-38e6-4d01-a51a-2776b355856e,234969418,2020-12-12T14:40:55.678Z,2020-12-12T14:40:55.678Z,7,B5 那應該就是了！真的滿大聲的⋯,2,F
6a65eda3-e9a2-4e59-a73c-22df3744ac05,234969418,2020-12-12T14:42:41.531Z,2020-12-12T14:42:41.531Z,8,B7 而且不知道他每天是不是都在搬桌椅（崩潰,1,F
f756d258-b5d3-4478-b055-c2df248f9c15,234969418,2020-12-12T14:53:57.252Z,2020-12-12T14:53:57.252Z,9,B8 而且跟房東講感覺沒啥用，她也不想處理,2,F
8cb20d17-88b9-4b8b-bf23-911bafff5aa3,234969418,2020-12-12T15:11:02.920Z,2020-12-12T15:12:10.234Z,10,"B9 之前我隔壁住戶凌晨在吵，跟房東講以後，她也只是在電梯裡貼要大家小聲一點的紙條
那個住戶過幾天還是繼續吵
（我住12號，但房東同一個",2,F
111209da-2efa-4f1e-a4ae-3e70623718be,234969418,2020-12-12T15:11:17.159Z,2020-12-12T15:11:17.159Z,11,B9 真的！！！處理的速度很慢又不太管理😑,1,F
c6c4bbfb-b335-4603-a6f4-87f25cbbd826,234969418,2020-12-12T15:12:23.772Z,2020-12-12T15:12:23.772Z,12,現在好像安靜了 祝大家好眠........,1,F
5523b58c-223a-4447-9080-a0884d958940,234969418,2020-12-12T15:14:49.537Z,2020-12-12T15:14:49.537Z,13,"B10  😂😂😂 他真的超會貼紙條，10號這邊在吵，她也是只貼紙條。

奉勸大家不要租這兩間，房東真的很瞎，不好好管理、房租又貴，根本沒這個價值。",3,F
5bb7b97c-c811-41b1-9209-c4746bda8cbc,234969418,2020-12-12T15:24:27.443Z,2020-12-12T15:24:27.443Z,14,B13 收房租的時候最勤勞👍,1,F
