234970674,在外面租屋 但因為租的位子靠近洗衣機 所以聲音蠻大的 房東沒有規定說12.過後不能洗衣服 不過鄰居常常2.3點洗衣服⋯但不知道是哪個鄰居ಥ_ಥ也可能不是同一個⋯想問可以要求房東規定嗎？如果房東不肯呢⋯⋯,晚上洗衣服⋯,2020-12-12T17:20:54.797Z,2020-12-12T17:20:54.797Z,1,2,F
234969261,"如題
聽說今天施工連環大爆摔
好像有接近10台滑出去",聽說今天仰德大爆摔,2020-12-12T13:35:35.065Z,2020-12-12T13:35:35.065Z,3,4,M
234968499,"大家好！
我們是廣告系的學生
因為期末報告的需要
想麻煩各位幫忙填一下問卷🙏🏻🙏🏻

https://docs.google.com/forms/d/1YRLGEZwOhqXCIKY7ULTOZdnyO44BXWt_XVRkMdX73-Q/edit

祝各位歐趴❤️❤️",#問卷調查 ig廣告的影響！,2020-12-12T11:03:27.412Z,2020-12-12T11:03:27.412Z,1,3,F
234968192,"https://i.imgur.com/3zNlxc2.jpg
https://i.imgur.com/e3pb8xe.jpg
有沒有人12/13晚上要去耶誕城看演唱會？目前找不到人陪
男女都可以
約在板橋站2號出口，要來的請留一下聯絡方式",12/13找人去耶誕城,2020-12-12T09:51:16.807Z,2020-12-12T10:09:14.791Z,4,5,M
234967883,"https://i.imgur.com/JPXIIQf.jpg
大家好～營養系美味的便當又來了
我們將於2020/12/15(二)中午在大恩2樓川堂販售便當，目前已開始接受表單預訂！限量90份！
便當菜色
主食：十穀米
主菜：泡菜（微辣）
副菜：魚香豆腐（微辣）， 蠔油空心菜，胡蘿蔔炒高麗菜
有興趣的同學請填寫表單留下姓名、系級、電話、便當數量😊
心動不如馬上行動！趕快來預購
完整資訊:
👉🏻便當價格: 80元/份
👉🏻販售地點:大恩二樓川堂
👉🏻販售時間: 2020/12/15 (二) 中午12點-12點半
預訂便當網址：
https://forms.gle/GjtRKF4b4kQxcfQRA
超過時間且電話不通者會把便當優先讓給現場的人",營養系便當訂購,2020-12-12T08:48:21.325Z,2020-12-12T08:48:21.325Z,2,4,F
234967420,"https://i.imgur.com/9tzsi6j.jpg
同學你錢包掉在7-11明華門市，我給店員了",錢包掉了,2020-12-12T07:12:43.226Z,2020-12-12T07:12:43.226Z,0,1,M
234967259,想問一下社會通識的國際經濟與企業經營有沒有推的老師呢~為什麼推呢~,問,2020-12-12T06:35:45.366Z,2020-12-12T06:35:45.366Z,11,2,F
234966226,"https://i.imgur.com/RJ5v0cn.jpg
https://i.imgur.com/6ZMoJeF.jpg
https://i.imgur.com/Vq2zP61.jpg
幫你寄放在仇人坡小7嘿!!! 趕緊去帶它回家🏠",手機掉敦煌書局外了喔喔喔📱,2020-12-12T02:28:23.784Z,2020-12-12T02:28:52.384Z,12,13,F
234965894,幹他媽真的超像的，不是我在說，第一眼看到我真的嚇壞了,實驗室學弟長得像胡椒,2020-12-12T00:06:17.968Z,2020-12-12T00:06:17.968Z,7,3,M
234965622,請問一下，大部分期末考都在1/8之前就考完了，那1/11-1/15那週還是要上課嗎？,期末,2020-12-11T19:47:06.062Z,2020-12-11T19:47:06.062Z,4,2,F
234965604,誰要一起來吃熊一燒烤，我們吃中午的，要的來報名喔！,12/18,2020-12-11T19:38:50.951Z,2020-12-11T19:38:50.951Z,1,0,M
234965421,"山上的麥當勞刷新了我的觀念
完全不懂這到底三小
https://i.imgur.com/YNYm1Vi.jpg
https://i.imgur.com/GmAsFIm.jpg",是不是我不認識大薯,2020-12-11T18:40:55.367Z,2020-12-11T18:40:55.367Z,7,13,M
